,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,Neighborhood,OverallQual,OverallCond,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,SC_Abnorml,SC_AdjLand,SC_Alloca,SC_Family,SC_Normal,SC_Partial,SalePrice
865,557,20,3,69.0,14850,2,2,2,2,1.0,1,4,4,4,10,5,5,6,1,4.0,1092,0,0,1,0,2,1,2,6,1,4.0,1,299,3,2,268,0,0,0,122,0,1,0,0,0,0,0,1,0,141000
866,570,90,3,70.04995836802665,7032,2,2,2,2,1.5,1,4,4,1,10,5,5,6,1,5.0,943,0,0,1,0,2,1,2,4,2,3.0,2,600,3,2,42,0,0,0,0,0,0,0,0,0,0,0,1,0,135960
867,571,90,3,74.0,13101,2,2,2,2,1.0,1,4,4,1,10,5,5,6,1,5.0,1728,0,0,2,0,6,2,2,10,0,3.0,2,576,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142600
868,572,20,3,60.0,7332,2,1,2,2,1.0,1,4,4,4,10,6,6,6,1,5.0,864,0,0,1,0,2,1,3,4,0,4.0,1,288,3,2,168,0,0,0,0,0,0,0,1,0,0,0,0,0,120000
869,575,80,3,70.0,10500,2,1,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,576,533,1,1,0,3,1,2,5,0,5.0,1,288,3,2,35,0,0,0,0,0,2,0,0,0,0,0,1,0,139000
870,576,50,3,80.0,8480,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,832,384,0,1,0,2,1,2,6,0,3.0,1,336,3,2,158,0,102,0,0,0,0,0,1,0,0,0,0,0,118500
871,581,20,3,70.04995836802665,14585,2,2,2,2,3.0,1,4,4,4,10,6,6,6,1,5.0,1429,0,1,1,0,3,1,3,7,2,4.0,2,572,3,2,216,110,0,0,0,0,0,0,0,0,0,0,1,0,181900
872,606,60,3,85.0,13600,2,1,2,2,1.0,1,4,4,4,10,7,6,6,1,5.0,1186,800,0,2,1,3,1,2,7,3,4.0,2,486,3,2,0,42,0,0,189,0,0,0,0,0,0,0,1,0,205000
873,616,85,3,80.0,8800,2,1,2,2,1.0,1,2,4,4,10,6,7,6,1,5.0,1054,0,0,1,0,3,1,3,6,0,4.0,2,480,3,2,120,0,0,0,0,0,3,0,1,0,0,0,0,0,137500
874,618,45,3,59.0,7227,2,1,4,2,1.5,2,0,4,4,10,6,6,6,1,5.0,832,0,0,1,0,2,1,3,4,0,3.0,2,528,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105500
875,626,20,3,87.0,10000,2,2,2,2,1.5,1,4,4,4,10,6,6,6,1,5.0,1116,0,0,1,1,3,1,2,5,0,4.0,2,440,3,2,0,0,0,0,385,0,0,0,0,0,0,0,1,0,160000
876,627,20,3,70.04995836802665,12342,2,2,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,1422,0,0,1,0,3,1,2,6,1,4.0,1,286,3,2,0,0,36,0,0,0,2,600,0,0,0,0,1,0,139900
877,628,80,3,80.0,9600,2,1,2,2,1.0,1,4,4,4,10,6,6,6,1,5.0,1520,0,0,1,0,3,1,2,7,2,2.0,1,364,3,2,0,0,189,0,0,0,0,0,0,0,0,0,1,0,153000
878,629,60,3,70.0,11606,2,2,4,2,1.0,3,4,4,4,10,5,5,6,1,5.0,1040,1040,1,1,2,5,1,1,9,2,4.0,2,504,3,2,335,0,0,0,0,0,0,0,0,0,0,1,0,0,135000
879,630,80,3,82.0,9020,2,1,2,2,1.5,1,2,4,4,10,6,5,6,1,5.0,1350,0,0,1,1,3,1,2,6,0,4.0,2,520,3,2,176,0,0,0,0,0,4,0,0,0,0,0,1,0,168500
880,634,20,3,80.0,9250,2,1,2,2,1.5,1,4,4,4,10,5,7,6,1,5.0,1056,0,1,1,0,3,1,2,6,0,4.0,1,260,3,2,390,0,0,0,0,0,0,0,0,0,0,0,1,0,139400
881,643,80,3,75.0,13860,2,1,2,2,1.0,1,4,4,4,10,8,7,6,1,5.0,2000,704,0,2,1,4,1,4,9,3,4.0,2,538,3,2,269,111,0,0,0,0,3,0,0,0,0,0,1,0,345000
882,646,20,3,70.04995836802665,10530,2,2,2,2,1.5,1,4,4,4,10,6,5,6,1,5.0,981,0,0,1,1,3,1,2,5,0,3.0,2,576,3,2,0,312,40,0,0,0,0,0,0,0,0,0,1,0,143250
883,647,20,3,60.0,7200,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,1048,0,0,1,0,3,1,2,7,0,3.0,2,420,3,2,0,27,0,0,0,0,0,0,0,0,0,0,1,0,98300
884,649,60,3,70.0,7700,2,1,2,2,1.0,1,7,4,4,10,6,5,6,1,5.0,1051,788,0,1,1,4,1,2,7,1,4.0,2,442,3,2,0,124,216,0,0,0,0,0,0,0,0,0,1,0,155000
885,657,20,3,72.0,10007,2,2,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,1053,0,0,1,1,3,1,3,5,0,4.0,1,312,3,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,145500
886,659,50,3,78.0,17503,2,1,2,2,1.0,1,0,4,4,10,6,5,6,1,5.0,912,546,1,1,0,3,1,2,6,1,4.0,1,330,3,2,192,0,0,0,0,0,0,0,1,0,0,0,0,0,97500
887,663,20,3,120.0,13560,2,1,2,2,1.5,1,4,4,4,10,6,3,6,1,5.0,1392,0,0,1,0,2,1,2,5,2,4.0,2,576,3,2,0,0,240,0,0,0,0,0,0,0,0,0,1,0,110000
888,667,60,3,70.04995836802665,18450,2,2,2,2,1.0,1,4,4,4,10,6,5,6,1,5.0,1465,915,0,2,1,3,1,2,7,1,1.0,2,596,3,2,0,265,0,0,0,0,0,0,1,0,0,0,0,0,129000
889,675,20,3,80.0,9200,2,1,2,2,1.0,1,4,4,4,10,6,6,6,1,5.0,1136,0,0,1,0,3,1,2,5,1,4.0,1,384,3,2,426,0,0,0,0,0,0,0,0,0,0,0,1,0,140000
890,723,20,3,70.0,8120,2,1,2,2,1.0,1,4,4,4,10,4,7,6,1,5.0,864,0,0,1,0,3,1,2,5,0,3.0,2,463,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124500
891,726,20,3,60.0,6960,2,1,2,2,1.0,1,4,4,4,10,4,6,6,1,5.0,864,0,0,1,0,3,1,3,5,0,3.0,2,660,3,2,96,0,0,0,0,0,0,500,0,0,0,0,1,0,120500
892,729,90,3,85.0,11475,2,1,2,2,1.5,1,4,4,1,10,5,5,6,1,5.0,1776,0,0,2,0,4,2,2,9,0,3.0,3,888,3,2,0,25,0,0,0,0,0,0,1,0,0,0,0,0,110000
893,737,90,3,60.0,8544,2,1,2,2,1.0,1,4,4,1,10,3,4,6,0,3.0,1040,0,0,2,0,2,2,2,6,0,3.0,2,400,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93500
894,755,20,3,61.0,7930,2,1,2,2,1.0,1,4,4,4,10,6,8,6,1,5.0,1026,0,0,1,0,3,1,3,5,0,3.0,2,440,3,2,171,48,0,0,0,0,0,0,0,0,0,0,1,0,156000
895,761,20,3,70.0,9100,2,1,2,2,1.0,1,4,4,4,10,6,6,6,1,5.0,864,0,0,1,0,2,1,2,5,0,3.0,1,300,5,2,0,0,0,0,0,0,0,450,0,0,0,0,1,0,127500
896,774,20,3,70.0,10150,2,1,2,2,1.0,1,2,4,4,10,5,5,6,1,4.0,912,0,0,1,0,2,1,2,5,0,4.0,1,275,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114500
897,798,20,3,57.0,7677,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,773,0,0,1,0,2,1,2,4,0,4.0,1,240,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110000
898,805,20,3,75.0,9000,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,1128,0,0,1,0,2,1,2,5,0,4.0,1,286,3,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,118000
899,807,80,3,75.0,9750,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,980,0,0,2,0,3,1,2,6,0,4.0,1,384,3,2,68,0,0,0,0,0,0,0,0,0,0,0,1,0,135500
900,809,80,3,85.0,13400,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,1086,0,0,1,0,3,1,2,6,1,4.0,2,484,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,159950
901,814,20,3,75.0,9750,2,1,2,2,1.0,1,4,4,4,10,6,6,6,1,5.0,1442,0,0,1,1,4,1,2,7,0,4.0,1,301,3,2,0,0,275,0,0,0,0,500,0,0,0,0,1,0,157900
902,817,20,3,70.04995836802665,11425,2,2,2,2,1.5,1,4,4,4,10,5,6,6,1,5.0,1008,0,0,1,0,2,1,2,4,1,4.0,1,275,3,2,0,0,120,0,0,0,0,0,0,0,0,0,1,0,137000
903,831,20,3,80.0,11900,2,2,2,2,1.5,1,4,4,4,10,6,5,6,1,4.0,1392,0,0,1,1,3,1,2,6,2,4.0,2,458,3,2,0,0,0,0,192,0,0,0,0,0,0,0,1,0,166000
904,834,20,3,100.0,10004,2,1,2,2,1.0,1,4,4,4,10,6,6,6,1,5.0,1516,0,0,1,1,3,1,2,6,0,4.0,2,472,3,2,0,0,0,0,152,0,0,0,0,0,0,0,1,0,167000
905,835,20,3,75.0,7875,2,1,2,2,1.0,1,4,4,4,10,5,6,6,1,5.0,1144,0,0,1,0,3,1,2,6,0,4.0,2,456,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,139950
906,843,80,3,82.0,9020,2,1,2,2,1.0,1,4,4,4,10,6,7,6,1,5.0,1165,0,0,1,1,3,1,2,6,0,4.0,2,490,4,2,0,129,0,0,0,0,4,0,0,0,0,0,1,0,174900
907,844,90,3,80.0,8000,2,1,2,2,1.5,1,0,4,1,10,5,4,6,0,5.0,1800,0,0,2,0,6,2,2,10,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,141000
908,854,80,3,70.04995836802665,12095,2,2,2,2,1.5,1,4,4,4,10,6,6,6,1,5.0,1445,0,0,1,1,3,1,2,7,1,4.0,2,645,3,2,180,0,0,0,0,0,3,0,0,0,0,0,1,0,158000
909,864,20,3,70.0,7931,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,1148,0,0,1,0,3,1,2,6,0,4.0,1,672,3,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,132500
910,866,20,3,70.04995836802665,8750,2,2,2,2,1.0,1,4,4,4,10,5,6,6,1,5.0,1002,0,0,1,0,3,1,2,5,0,3.0,2,902,3,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,148500
911,871,20,3,60.0,6600,2,1,2,2,1.0,1,7,4,4,10,5,5,6,0,5.0,894,0,0,1,0,2,1,2,5,0,3.0,1,308,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109500
912,873,20,3,74.0,8892,2,1,2,2,1.5,1,4,4,4,10,5,7,6,1,5.0,910,0,0,1,0,3,1,3,5,0,4.0,2,414,3,2,196,0,150,0,0,0,2,0,0,0,0,0,1,0,116000
913,874,40,3,60.0,12144,2,1,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,1036,0,0,1,0,3,1,2,6,1,4.0,1,288,3,2,0,28,0,0,0,0,0,0,0,0,0,0,1,0,133000
914,885,20,3,65.0,7150,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,892,0,0,1,0,3,1,2,5,0,4.0,1,288,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,100000
915,887,90,3,70.0,8393,2,1,2,2,1.5,1,4,4,1,10,5,5,6,1,5.0,1712,0,0,2,0,4,2,2,8,0,4.0,2,588,3,2,272,54,0,0,0,0,0,0,0,0,0,1,0,0,145000
916,889,20,3,95.0,15865,2,2,2,2,1.0,2,4,4,4,10,8,6,6,1,5.0,2217,0,0,2,0,4,1,3,8,1,4.0,2,621,3,2,81,207,0,0,224,0,0,0,0,0,0,0,1,0,268000
917,890,20,3,128.0,12160,2,1,2,2,1.0,1,2,4,4,10,6,4,6,1,5.0,1505,0,0,1,0,2,1,2,6,1,4.0,2,505,3,2,0,0,0,162,0,0,0,0,0,0,0,0,1,0,149500
918,891,50,3,60.0,8064,2,1,2,2,1.5,1,0,4,4,10,5,7,6,1,5.0,672,252,0,1,0,3,1,2,6,1,3.0,2,576,3,2,0,0,0,0,0,0,3,2000,0,0,0,0,1,0,122900
919,896,60,3,71.0,7056,2,1,2,2,1.0,1,4,4,4,10,6,5,6,1,5.0,983,813,0,1,1,4,1,2,8,1,4.0,2,483,3,2,0,50,0,0,0,0,0,0,0,0,0,0,1,0,140000
920,901,20,3,70.04995836802665,7340,2,2,2,2,1.0,1,4,4,4,10,4,6,6,1,5.0,858,0,0,1,0,2,1,2,4,0,3.0,1,684,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110000
921,902,20,3,64.0,8712,2,2,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,1306,0,0,1,0,2,1,2,5,0,3.0,1,756,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153000
922,906,20,3,80.0,9920,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,1063,0,0,1,0,3,1,2,6,0,4.0,1,280,3,2,0,0,164,0,0,0,3,0,0,0,0,0,1,0,128000
923,911,90,3,80.0,11600,2,1,2,2,1.5,1,2,4,1,10,5,5,6,1,4.0,1105,1169,0,2,0,5,2,2,12,0,3.0,2,480,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154300
924,920,20,3,87.0,11029,2,2,2,2,1.5,1,4,4,4,10,6,8,6,1,5.0,1414,0,0,1,0,3,1,2,6,1,4.0,2,601,3,2,0,51,0,0,190,0,0,0,0,0,0,0,1,0,176500
925,932,20,3,70.0,9100,2,1,2,2,1.0,1,4,4,4,10,5,6,6,1,5.0,925,0,1,1,0,2,1,2,5,0,3.0,1,429,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,117500
926,935,20,3,313.0,27650,2,3,4,2,1.0,2,8,4,4,10,7,7,6,1,5.0,2069,0,0,2,0,4,1,3,9,1,4.0,2,505,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,242000
927,947,80,3,70.0,8163,2,1,2,2,1.0,1,4,4,4,10,5,6,6,1,5.0,1144,0,0,1,0,3,1,2,6,1,4.0,1,796,3,2,86,0,0,0,0,0,0,0,0,0,0,0,1,0,143000
928,951,20,3,60.0,7200,2,1,2,2,1.0,1,4,4,4,10,5,8,6,1,5.0,864,0,0,1,0,3,1,3,5,0,3.0,2,720,3,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,129000
929,968,20,3,70.04995836802665,7390,2,2,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,1098,0,0,1,0,3,1,2,6,0,4.0,1,260,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135000
930,970,190,3,75.0,10382,2,1,2,2,1.0,1,4,4,0,10,6,5,6,1,5.0,1095,0,0,1,0,2,1,2,6,0,4.0,1,264,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000
931,971,50,3,60.0,10800,2,1,2,2,1.0,1,4,4,4,10,4,4,6,0,4.0,720,472,0,1,1,4,1,2,6,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135000
932,981,85,3,70.04995836802665,12122,2,2,2,2,1.5,1,4,4,4,10,7,9,6,1,5.0,999,0,0,1,0,3,1,4,6,0,4.0,2,588,3,2,144,76,0,0,0,0,0,0,0,0,0,0,1,0,178400
933,993,60,3,80.0,9760,2,1,2,2,1.0,2,4,4,4,10,6,8,6,1,5.0,1020,831,0,2,1,3,1,3,7,1,4.0,2,440,3,2,239,42,0,0,0,0,1,0,0,0,0,0,1,0,187000
934,997,20,3,70.04995836802665,10659,2,2,2,2,1.0,1,4,4,4,10,5,6,6,1,5.0,1050,0,0,1,0,3,1,2,6,0,4.0,1,368,3,2,0,319,0,0,0,0,0,0,0,0,0,0,1,0,136500
935,1007,20,3,70.04995836802665,12155,2,2,2,2,1.0,1,7,4,4,10,6,3,6,1,5.0,1657,0,1,2,0,3,1,2,7,1,4.0,2,484,3,2,0,0,0,0,147,0,0,0,0,0,0,0,1,0,163500
936,1015,20,3,60.0,11664,2,1,2,2,1.0,1,0,4,4,10,6,5,6,1,5.0,1082,0,0,1,0,2,1,2,5,1,3.0,1,240,3,2,0,130,0,0,0,0,0,0,0,0,0,0,1,0,119200
937,1027,20,3,73.0,9300,2,1,2,2,1.0,1,2,4,4,10,5,5,6,1,5.0,1264,0,0,1,0,3,1,2,6,2,4.0,2,461,3,2,0,0,0,0,143,0,0,0,0,0,0,0,1,0,167500
938,1029,50,3,79.0,9492,2,1,2,2,1.0,1,0,4,4,10,5,5,6,1,5.0,968,408,0,1,0,3,1,2,6,1,4.0,1,240,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105000
939,1053,60,3,100.0,9500,2,1,2,2,1.5,1,0,4,4,10,6,6,6,1,5.0,1127,850,1,1,1,4,1,2,9,1,4.0,2,540,3,2,0,52,0,0,0,0,4,0,0,0,0,0,1,0,165000
940,1065,20,3,70.04995836802665,11000,2,2,2,2,3.0,1,4,4,4,10,5,6,6,1,5.0,1154,0,0,1,1,3,1,2,6,1,4.0,2,480,3,2,0,58,0,0,0,0,3,0,0,0,0,0,1,0,154000
941,1068,60,3,80.0,9760,2,1,2,2,1.0,2,4,4,4,10,6,6,6,1,5.0,798,813,0,1,1,4,1,2,7,0,4.0,2,442,3,2,328,128,0,0,189,0,0,0,0,0,0,0,1,0,167900
942,1070,45,3,60.0,9600,2,1,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,893,0,1,1,0,2,1,3,4,0,3.0,2,576,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135000
943,1071,20,3,72.0,10152,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,1048,0,0,1,0,3,1,2,6,0,4.0,1,286,3,2,0,20,0,0,192,0,0,0,0,0,0,0,1,0,135000
944,1078,20,3,70.04995836802665,15870,2,2,2,2,1.5,1,4,4,4,10,5,5,6,1,5.0,1096,0,0,1,0,3,1,2,6,0,4.0,1,299,3,2,240,32,0,0,0,0,0,0,1,0,0,0,0,0,138800
945,1084,20,3,80.0,8800,2,1,2,2,1.0,1,4,4,4,10,6,6,6,1,5.0,1251,0,0,1,0,3,1,2,6,2,4.0,1,461,3,2,0,116,0,0,0,0,3,700,0,0,0,0,1,0,160000
946,1091,90,3,60.0,8544,2,1,2,2,1.5,1,4,4,1,10,3,4,3,0,4.0,1040,0,0,2,0,2,2,2,6,0,3.0,2,400,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92900
947,1094,20,3,71.0,9230,2,1,2,2,1.5,1,2,4,4,10,5,8,6,1,5.0,1200,0,0,1,1,1,1,3,6,0,3.0,2,884,3,2,0,64,0,0,0,0,3,0,0,0,0,0,1,0,146000
948,1095,20,3,74.0,5868,2,1,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,936,0,0,1,0,2,1,2,4,0,4.0,1,308,3,2,0,0,80,0,160,0,0,0,0,0,0,0,1,0,129000
949,1102,20,3,61.0,9758,2,2,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,950,0,0,1,0,3,1,2,5,0,3.0,1,280,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119500
950,1103,20,3,70.0,7000,2,1,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,1134,0,0,1,0,2,1,2,6,0,4.0,1,254,3,2,0,16,0,0,0,0,1,0,0,0,0,1,0,0,135000
951,1104,20,3,79.0,8910,2,1,2,2,1.5,1,4,4,4,10,6,6,6,1,5.0,1194,0,1,1,0,3,1,2,6,1,5.0,2,539,3,2,0,0,192,0,0,0,0,0,0,0,0,0,1,0,159500
952,1113,20,3,73.0,7100,2,2,2,2,1.5,1,4,4,4,10,5,7,6,1,4.0,816,0,0,1,0,2,1,2,5,0,3.0,1,308,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129900
953,1114,20,3,66.0,8923,2,1,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,1008,0,0,1,0,2,1,3,6,0,4.0,1,240,3,2,0,18,0,0,0,0,0,0,0,0,0,0,1,0,134500
954,1120,20,3,70.0,7560,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,4.0,1040,0,0,1,0,3,1,2,6,0,4.0,1,286,3,2,140,0,252,0,0,0,2,0,0,0,0,0,1,0,133700
955,1126,20,3,60.0,10434,2,1,2,2,1.0,1,4,4,4,10,4,5,6,1,5.0,1005,0,0,1,0,2,1,1,5,1,3.0,2,672,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115000
956,1137,50,3,80.0,9600,2,1,2,2,1.0,1,4,4,4,10,6,5,6,1,4.0,1032,220,0,1,0,3,1,2,6,0,4.0,1,288,3,2,0,0,96,0,0,0,0,0,1,0,0,0,0,0,119000
957,1141,20,3,60.0,7350,2,1,2,2,1.5,1,4,4,4,10,5,7,6,1,5.0,952,0,0,1,0,2,1,2,4,0,3.0,2,840,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,139000
958,1151,20,3,57.0,8280,2,2,2,2,1.0,1,4,4,4,10,6,5,6,1,4.0,932,0,0,1,0,2,1,3,4,1,4.0,1,306,3,2,0,0,214,0,0,0,4,0,0,0,0,0,1,0,124000
959,1155,60,3,70.04995836802665,13700,2,2,2,2,1.0,1,4,4,4,10,7,6,6,1,5.0,902,918,0,1,2,4,1,3,8,2,4.0,2,492,3,2,60,84,0,0,273,0,4,0,0,0,0,0,1,0,201800
960,1157,80,3,85.0,9350,2,1,2,2,1.0,1,4,4,4,10,5,8,6,1,5.0,1265,0,1,2,0,3,1,3,6,1,4.0,2,502,3,2,0,92,0,96,0,0,3,0,0,0,0,0,1,0,179900
961,1172,20,3,76.0,9120,2,1,2,2,1.0,1,4,4,4,10,6,6,6,1,5.0,1261,0,0,1,0,3,1,2,6,1,4.0,2,433,3,2,0,0,0,0,288,0,0,1400,0,0,0,0,1,0,163000
962,1201,20,3,71.0,9353,2,1,2,2,1.0,1,4,4,4,10,4,5,6,1,5.0,864,0,0,1,0,3,1,2,5,0,4.0,1,280,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,116050
963,1209,20,3,70.0,7763,2,1,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,1283,0,0,1,0,3,1,2,6,0,3.0,2,506,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000
964,1215,85,3,69.0,10205,2,2,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,999,0,0,1,0,3,1,2,6,0,4.0,1,300,3,2,150,72,0,0,0,0,0,0,0,0,0,0,1,0,134500
965,1221,20,3,66.0,7800,2,2,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,912,0,0,1,0,2,1,2,5,0,4.0,1,288,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115000
966,1223,50,3,78.0,10496,2,1,2,2,1.0,1,0,4,4,10,6,6,6,1,5.0,1168,678,0,2,0,3,1,2,7,1,4.0,1,315,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,143000
967,1224,20,3,89.0,10680,2,1,2,2,1.0,1,4,4,4,10,5,3,6,0,4.0,2136,0,0,2,0,4,1,2,7,0,3.0,2,528,3,2,0,30,0,0,0,0,3,0,0,0,0,0,1,0,137900
968,1226,80,3,65.0,10482,2,1,2,2,1.0,1,4,4,4,10,6,8,6,1,5.0,1138,0,1,1,0,3,1,2,6,0,4.0,1,264,3,2,224,0,0,0,0,0,1,0,0,0,0,0,1,0,145000
969,1228,20,3,72.0,8872,2,1,2,2,1.5,1,4,4,4,10,5,8,6,1,5.0,912,0,0,1,0,2,1,3,5,0,3.0,2,576,3,2,0,240,0,0,0,0,0,0,0,0,0,0,1,0,147000
970,1230,80,3,70.0,7910,2,1,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,1507,0,0,2,0,4,1,2,7,0,2.0,1,404,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,127000
971,1232,90,3,70.0,7728,2,1,2,2,1.0,1,4,4,1,10,5,6,6,1,5.0,1190,0,0,1,0,3,1,2,6,0,4.0,2,540,3,2,0,18,0,0,0,0,2,0,0,0,0,0,1,0,132500
972,1233,90,3,70.0,9842,2,1,2,2,1.0,1,4,4,1,10,4,5,6,1,5.0,1224,0,0,2,0,2,2,2,6,0,1.0,2,462,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101800
973,1234,20,3,70.04995836802665,12160,2,2,2,2,1.0,1,4,4,4,10,5,5,6,1,5.0,1188,0,0,1,0,3,1,2,6,0,4.0,2,531,3,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,142000
974,1250,20,3,60.0,7200,2,1,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,988,0,0,1,0,3,1,2,6,0,4.0,1,276,3,2,0,80,0,0,0,0,0,0,0,0,0,0,1,0,119000
975,1251,20,3,93.0,11160,2,1,2,2,1.5,1,4,4,4,10,7,5,6,1,5.0,2110,0,0,2,1,3,1,4,8,2,4.0,2,522,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,244000
976,1260,20,3,65.0,9750,2,1,2,2,1.0,1,4,4,4,10,6,8,6,1,5.0,1054,0,0,1,1,3,1,2,6,0,4.0,2,460,3,2,180,0,0,0,80,0,0,0,0,0,0,0,1,0,151000
977,1262,20,3,80.0,9600,2,1,2,2,1.0,1,4,4,4,10,5,6,6,1,5.0,1050,0,0,1,0,2,1,2,5,0,4.0,1,338,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128900
978,1265,120,2,34.0,4060,2,1,2,2,1.0,1,4,4,3,10,6,5,6,1,5.0,1337,0,0,2,0,2,1,3,5,0,4.0,2,511,3,2,144,68,0,0,0,0,0,0,1,0,0,0,0,0,181000
979,1270,50,3,78.0,11344,2,1,2,2,1.0,1,2,4,4,10,5,5,5,1,4.0,874,650,0,1,1,3,1,2,7,0,4.0,1,315,3,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,144000
980,1276,90,3,95.0,11345,2,1,2,2,1.5,1,2,4,1,10,5,5,6,1,4.0,928,992,0,2,0,4,2,2,10,0,3.0,2,400,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,137000
981,1291,80,3,70.04995836802665,14112,2,2,2,2,1.5,1,4,4,4,10,5,7,6,1,5.0,1152,0,0,1,0,3,1,2,6,1,4.0,2,484,3,2,227,0,0,0,0,0,0,0,0,0,0,0,1,0,180500
982,1296,20,3,70.0,8400,2,1,2,2,1.0,1,2,4,4,10,5,5,6,1,5.0,1052,0,0,1,1,3,1,2,5,0,4.0,1,288,3,2,356,0,0,0,0,0,2,0,0,0,0,0,1,0,138500
983,1297,20,3,80.0,8700,2,1,2,2,1.0,1,4,4,4,10,5,6,6,1,5.0,1128,0,0,2,0,3,1,2,6,0,4.0,2,525,3,2,192,20,123,0,0,0,3,0,0,0,0,0,1,0,155000
984,1300,20,3,75.0,7500,2,1,2,2,1.0,1,4,4,4,10,5,7,6,1,5.0,1246,0,0,1,1,3,1,3,6,0,4.0,1,305,3,2,218,0,0,0,0,0,4,0,0,0,0,0,1,0,154000
